3762,10,7.0
7163,2930,13.0
6472,728,11.0
1266,5494,13.0
4134,4268,11.0
1311,964,10.0
3721,3147,9.0
2658,6,12.0
6190,5014,1.0
4158,169,13.0
5043,484,10.0
7072,318,1.0
6549,273,11.0
4401,1368,7.0
798,184,10.0
2629,279,13.0
516,194,13.0
7534,91,6.0
857,2690,10.0
4557,2519,7.0
3184,90,10.0
4573,276,13.0
2503,109,13.0
1209,1906,7.0
5762,8,9.0
6349,697,13.0
6561,1055,8.0
7186,262,11.0
3675,150,13.0
3809,178,9.0
4700,3043,11.0
7595,103,1.0
3276,311,11.0
6161,27,12.0
4570,424,13.0
6309,3446,13.0
3391,6,7.0
5814,273,10.0
4550,767,13.0
7629,213,6.0
2909,223,13.0
776,809,9.0
3870,19,10.0
1266,5503,13.0
1891,279,13.0
769,696,13.0
3548,4229,6.0
6195,10968,1.0
1601,9100,11.0
4928,9,13.0
5899,5,9.0
984,3746,12.0
6727,350,9.0
4829,487,12.0
6457,220,9.0
7552,1673,12.0
1866,26,10.0
4153,27,8.0
3273,1687,11.0
5065,118,13.0
2385,153,13.0
5633,91,9.0
546,4060,12.0
29,367,12.0
3544,213,8.0
225,208,9.0
7071,66,12.0
2372,209,13.0
6853,782,7.0
1666,207,8.0
496,354,8.0
2945,1876,13.0
7449,3673,12.0
3462,309,13.0
1607,717,12.0
4839,2670,13.0
7398,4889,5.0
2506,6,8.0
6708,175,8.0
3294,143,12.0
2389,3566,5.0
5957,6,8.0
721,516,9.0
4127,9326,12.0
5318,1604,9.0
3059,407,11.0
7258,1553,1.0
3454,1393,12.0
5093,959,11.0
1633,103,11.0
6667,272,13.0
4239,2123,7.0
4888,19,13.0
364,916,8.0
71,211,10.0
2466,10,11.0
6511,1298,11.0
5003,8,1.0
7207,35,3.0
3395,324,12.0
1637,389,13.0
279,207,13.0
58,606,13.0
4870,696,13.0
7562,1324,4.0
607,1677,9.0
3168,471,13.0
1030,6,5.0
2665,7888,10.0
5200,2037,11.0
503,15,13.0
5723,6,7.0
6806,107,6.0
5976,528,9.0
3221,8605,10.0
1469,211,1.0
2860,108,1.0
1788,223,8.0
3016,5879,11.0
80,89,11.0
1068,262,11.0
6237,1040,6.0
4551,53,12.0
3542,219,10.0
6651,6,13.0
6066,522,12.0
2355,2687,9.0
5989,169,12.0
3383,10,12.0
2128,2630,13.0
5550,208,9.0
1647,646,13.0
1724,9,13.0
3538,9,13.0
1647,192,13.0
744,10,13.0
4401,2063,5.0
5550,234,10.0
7278,29,1.0
1259,26,12.0
2769,311,1.0
694,1179,12.0
1461,4737,3.0
683,3326,8.0
882,206,10.0
3832,2135,9.0
3766,1705,13.0
6066,150,10.0
5269,879,13.0
4235,176,5.0
4946,10066,1.0
2758,2619,3.0
1483,707,10.0
4008,66,12.0
5381,611,13.0
6487,9014,4.0
2784,5069,10.0
4186,611,13.0
2544,451,12.0
6296,20,7.0
3526,404,1.0
1686,456,13.0
302,208,9.0
6323,220,13.0
5976,1569,13.0
4782,211,12.0
4319,213,12.0
6873,211,6.0
1260,1311,10.0
6693,9362,13.0
4979,101,12.0
3736,232,13.0
6859,213,13.0
6734,3613,4.0
1951,92,13.0
3412,354,12.0
5338,35,3.0
4401,1785,12.0
3187,343,8.0
1260,992,5.0
3379,612,10.0
6252,8,8.0
653,432,8.0
3868,2145,11.0
5549,91,8.0
6727,303,13.0
3565,8898,13.0
5461,969,8.0
5991,8,9.0
1848,254,13.0
2168,1007,7.0
1753,219,9.0
1257,6,13.0
7517,1073,13.0
61,15,12.0
6053,124,11.0
3221,456,11.0
6098,219,9.0
693,145,8.0
6058,381,11.0
4011,1461,11.0
532,80,8.0
1194,89,9.0
5481,334,11.0
848,20,11.0
3036,3920,13.0
7037,208,10.0
3950,77,1.0
403,66,13.0
494,3815,4.0
2012,4775,7.0
6076,1086,10.0
3168,3155,10.0
3266,103,7.0
5205,7739,8.0
3487,1399,12.0
4840,10,13.0
5366,18,11.0
5230,1526,13.0
2079,89,11.0
6453,271,3.0
2473,207,13.0
6451,202,13.0
6173,797,13.0
434,27,12.0
6747,2754,10.0
233,18,13.0
3773,169,9.0
2184,3361,13.0
4134,1074,11.0
5157,752,12.0
5938,28,9.0
2833,160,9.0
4495,579,10.0
989,716,9.0
3501,10,12.0
6524,3081,13.0
5205,6577,8.0
2012,2403,9.0
513,311,10.0
989,1734,11.0
1518,91,13.0
2524,106,11.0
4246,828,13.0
6409,27,13.0
1667,9,13.0
3745,528,9.0
4802,100,5.0
5524,125,13.0
1512,1022,9.0
6669,488,13.0
369,2974,13.0
1137,2829,13.0
3813,305,13.0
5153,213,13.0
3747,1899,3.0
1876,998,9.0
456,175,13.0
3883,9160,11.0
2793,488,13.0
6458,379,6.0
3244,202,11.0
1558,201,9.0
4705,1449,13.0
505,1391,11.0
6053,376,6.0
7372,28,10.0
368,1656,9.0
4125,115,12.0
1141,509,12.0
2319,2285,12.0
1257,5452,12.0
6143,2980,12.0
3956,3569,10.0
2378,521,11.0
292,36,8.0
5043,8,12.0
3832,345,10.0
6388,657,5.0
3499,35,9.0
3758,3807,3.0
3059,5608,13.0
3584,207,13.0
3846,178,1.0
3832,3942,8.0
4238,1937,12.0
4977,51,11.0
1430,17,10.0
75,5290,13.0
5370,19,6.0
3091,168,10.0
646,223,1.0
6052,804,10.0
1833,18,11.0
808,4549,9.0
1686,181,13.0
2758,5667,12.0
3210,474,7.0
1387,313,6.0
2249,213,10.0
7396,2585,13.0
6405,246,3.0
4183,510,7.0
3542,76,8.0
2480,2481,10.0
5325,1540,13.0
3323,1224,13.0
4456,234,13.0
392,803,10.0
4401,1655,9.0
2389,7231,13.0
6637,29,1.0
5474,211,10.0
5122,912,8.0
2153,26,1.0
855,661,13.0
4601,3644,10.0
2827,66,1.0
5657,10,12.0
1192,101,1.0
1324,91,8.0
1571,489,12.0
5205,3612,5.0
6757,61,9.0
6927,26,12.0
6791,4869,11.0
2578,6,11.0
3523,8852,13.0
337,1547,10.0
6337,79,13.0
6424,80,11.0
1349,213,11.0
6618,6810,10.0
505,3200,8.0
7135,278,4.0
6026,115,7.0
508,2475,5.0
4341,109,13.0
689,805,8.0
2974,19,1.0
2232,710,13.0
3972,178,10.0
716,1012,9.0
2584,724,11.0
333,558,13.0
6521,713,7.0
2915,762,13.0
6364,936,9.0
4450,1875,1.0
6331,790,6.0
5076,1241,11.0
130,1689,2.0
2898,921,9.0
2792,704,8.0
330,860,1.0
5432,522,13.0
2524,20,10.0
6119,556,13.0
6896,4056,1.0
1163,619,13.0
5976,1896,6.0
2188,223,12.0
5529,9,11.0
6937,104,9.0
6439,100,7.0
3115,187,11.0
3721,778,11.0
244,470,11.0
2802,31,6.0
4011,1349,12.0
3168,5486,9.0
1512,5978,12.0
7396,186,8.0
7345,6398,1.0
5602,103,12.0
3982,223,7.0
4401,3545,9.0
1156,6,7.0
4612,106,10.0
4592,9,11.0
6540,15,13.0
5710,262,9.0
2669,28,4.0
7584,842,13.0
2654,7884,1.0
1042,221,5.0
1466,133,10.0
5790,3326,13.0
6791,2844,7.0
5145,10247,13.0
5973,26,11.0
6226,115,12.0
3695,696,9.0
7350,3134,13.0
7347,254,13.0
3428,455,12.0
48,18,2.0
6151,6,10.0
5749,103,12.0
2889,1872,11.0
459,1556,11.0
625,3890,12.0
2689,496,13.0
2137,29,7.0
7552,337,13.0
2898,835,11.0
390,245,7.0
7214,66,13.0
5802,26,9.0
6731,175,7.0
1627,1377,11.0
5200,2931,13.0
2604,3145,10.0
2604,505,9.0
3614,1542,9.0
2,32,11.0
3875,7924,11.0
4381,3952,3.0
3832,2631,11.0
4401,1717,9.0
6901,2426,5.0
3132,1944,12.0
4310,105,1.0
4140,102,1.0
4910,253,12.0
6013,611,13.0
5708,350,12.0
6598,7931,13.0
4533,1572,13.0
2323,2395,11.0
2503,219,12.0
6694,416,9.0
1573,66,6.0
2987,711,10.0
5836,149,13.0
2352,979,1.0
3276,184,12.0
5263,2648,13.0
6095,2614,11.0
5543,234,1.0
4621,987,13.0
882,834,11.0
3449,213,1.0
4614,102,13.0
244,135,8.0
850,243,12.0
1564,3676,11.0
5053,18,5.0
1509,657,10.0
1530,143,13.0
2509,267,1.0
3787,174,1.0
540,217,11.0
4038,474,7.0
7147,1773,10.0
6631,19,8.0
4011,3133,9.0
2505,713,13.0
1240,474,1.0
6131,280,10.0
1073,1782,13.0
3594,6641,9.0
6463,234,12.0
7160,3056,12.0
7007,26,13.0
3628,125,12.0
996,6,11.0
5505,581,11.0
6346,3298,12.0
2022,26,8.0
4228,19,5.0
4840,465,12.0
4325,103,10.0
533,26,11.0
4547,1356,10.0
7296,199,13.0
4163,213,11.0
785,35,6.0
6963,20,1.0
7256,150,13.0
1286,1941,11.0
3185,10,13.0
1788,4493,9.0
1870,950,11.0
5951,27,10.0
6722,917,10.0
4825,207,12.0
6977,66,13.0
762,2136,13.0
6470,219,5.0
2277,7389,9.0
7066,176,8.0
989,528,10.0
159,2511,12.0
6232,207,13.0
7448,674,5.0
1292,739,1.0
5546,780,12.0
4739,1309,11.0
3463,521,12.0
5467,26,13.0
4644,5,6.0
5622,3454,1.0
1962,121,10.0
1533,5680,12.0
6449,6898,10.0
4153,309,9.0
7470,19,9.0
5791,27,12.0
6580,181,11.0
3477,269,9.0
4580,209,8.0
816,271,6.0
1740,6282,10.0
4605,2147,11.0
3371,8736,1.0
6791,768,12.0
5342,1834,9.0
2071,101,6.0
4143,196,9.0
2682,6760,11.0
1260,1306,12.0
7143,180,2.0
1183,3551,12.0
2900,2704,13.0
130,2296,8.0
6791,829,11.0
2461,712,12.0
5076,1898,6.0
4963,1271,12.0
440,2,13.0
3079,383,1.0
305,109,12.0
7070,95,1.0
3516,1016,11.0
66,666,13.0
4062,10,10.0
3778,202,12.0
5889,739,10.0
5222,1907,12.0
5149,461,13.0
4723,169,1.0
1312,980,12.0
1450,465,13.0
6464,4169,12.0
5956,10,13.0
3519,9,10.0
411,6,10.0
3038,89,12.0
3184,5000,12.0
130,2182,9.0
5082,765,10.0
3944,154,12.0
7505,617,13.0
4041,19,13.0
4846,2936,13.0
6183,661,10.0
1141,1482,9.0
6154,88,13.0
5652,350,9.0
1213,208,10.0
2908,8,10.0
4982,6641,8.0
6366,35,1.0
1981,184,10.0
537,327,10.0
5779,2005,13.0
824,219,8.0
3759,1535,11.0
1454,5930,1.0
5760,79,4.0
1364,510,1.0
1305,5611,6.0
5561,9459,8.0
7072,102,13.0
6645,657,6.0
6516,26,12.0
7562,1584,8.0
2266,3961,8.0
5676,19,8.0
1721,68,13.0
989,3909,6.0
4585,115,13.0
4401,535,7.0
7170,1767,1.0
5076,2566,5.0
3384,301,13.0
2584,7743,10.0
2178,178,13.0
6583,178,12.0
7040,10,13.0
1556,100,13.0
6554,860,6.0
6876,3287,12.0
7464,707,9.0
4856,156,2.0
2545,10,13.0
2363,3591,10.0
5205,2074,9.0
7008,8638,1.0
514,255,8.0
188,2627,9.0
4569,771,9.0
760,20,10.0
7425,873,8.0
2486,349,13.0
130,304,4.0
743,532,11.0
3695,176,10.0
4401,1926,9.0
6824,169,9.0
3294,3871,13.0
2724,1052,13.0
2404,7302,10.0
2012,813,12.0
5129,1462,9.0
877,951,12.0
5882,207,13.0
6000,118,2.0
2783,7234,8.0
5887,103,12.0
4860,8296,1.0
605,3247,13.0
1388,2648,6.0
3086,19,1.0
6433,2398,10.0
5205,3365,11.0
5967,101,1.0
4087,181,13.0
2900,105,13.0
2498,338,13.0
6996,220,6.0
2363,6720,10.0
2673,91,13.0
4401,3907,10.0
7465,3981,9.0
6287,3918,10.0
1017,745,10.0
3944,66,11.0
427,697,12.0
7344,11801,13.0
6383,199,6.0
6746,3230,8.0
7512,175,6.0
3894,424,9.0
5511,2897,5.0
6834,91,6.0
5773,2283,7.0
2795,2136,13.0
2683,29,1.0
5422,234,13.0
919,1558,11.0
4928,2860,11.0
6332,207,12.0
3523,26,13.0
3394,2033,13.0
5697,1238,1.0
6381,10,12.0
2408,33,11.0
7145,11684,13.0
1140,223,1.0
1511,1463,7.0
3056,1078,11.0
6066,2788,6.0
6026,10,13.0
7223,6,13.0
6974,105,13.0
1478,2069,1.0
2043,354,12.0
3063,976,10.0
4353,10,13.0
1001,5110,13.0
4252,1298,10.0
35,462,1.0
4401,1138,6.0
1646,506,6.0
5405,225,13.0
75,732,6.0
5583,2543,13.0
5197,752,13.0
4321,220,13.0
282,432,11.0
4682,2878,13.0
413,2776,10.0
3131,1110,11.0
2016,189,1.0
868,198,7.0
2421,2878,5.0
2908,426,11.0
6735,432,10.0
849,711,12.0
4663,2113,13.0
2805,180,13.0
3209,813,11.0
7145,6437,13.0
7163,3925,13.0
1033,260,1.0
1221,5,1.0
6753,3810,11.0
6342,6,10.0
2310,8,10.0
2024,350,9.0
2459,1583,8.0
111,1081,2.0
5973,1239,11.0
2872,214,5.0
4401,9237,4.0
1721,2098,12.0
5205,1842,11.0
2408,171,10.0
1078,39,10.0
3609,1063,10.0
1440,1060,11.0
2712,805,11.0
2785,525,13.0
3960,5452,13.0
1028,20,13.0
2676,115,8.0
5557,1328,12.0
3515,220,11.0
5145,2685,13.0
4267,696,13.0
3442,2079,10.0
4905,10003,13.0
6843,77,9.0
6295,3654,11.0
949,1660,6.0
6660,1833,12.0
1441,109,12.0
5890,465,13.0
3788,91,12.0
4870,17,13.0
1463,1101,3.0
5601,2233,13.0
6853,607,5.0
1925,6510,12.0
4401,1102,6.0
2097,334,11.0
5761,549,12.0
5232,185,9.0
7359,636,10.0
776,2124,10.0
895,273,13.0
1533,6007,13.0
414,2924,13.0
3832,1104,10.0
2454,1821,10.0
5896,523,13.0
7289,405,1.0
1661,185,10.0
6093,2886,7.0
2253,706,12.0
5410,66,1.0
1796,1063,12.0
5131,27,10.0
4357,19,13.0
532,4031,8.0
2977,2758,11.0
810,26,12.0
690,178,11.0
130,571,6.0
3925,47,8.0
4817,6125,13.0
107,18,11.0
3832,2107,8.0
989,90,6.0
2331,489,13.0
459,153,12.0
5527,109,10.0
6048,272,13.0
3082,2299,13.0
374,340,13.0
335,3095,4.0
6585,11327,9.0
6827,178,7.0
3055,2007,10.0
4972,9445,13.0
4011,32,9.0
3638,207,12.0
6290,5554,13.0
5783,795,9.0
6112,10,9.0
3320,769,11.0
5331,220,8.0
4324,2,10.0
4435,49,11.0
1317,6,12.0
1635,174,11.0
4801,800,13.0
2182,2341,13.0
5230,959,13.0
2389,2432,10.0
3109,2713,10.0
2692,178,11.0
2732,270,11.0
5956,176,10.0
5719,3380,8.0
4863,66,13.0
2355,879,5.0
4373,980,10.0
4921,66,8.0
3665,8937,13.0
5328,5,10.0
868,212,13.0
6723,813,12.0
2718,2759,9.0
5476,696,7.0
5649,199,13.0
337,1,9.0
2447,340,5.0
989,5038,8.0
6893,208,12.0
3516,201,10.0
130,302,6.0
3168,8342,13.0
7425,723,10.0
3067,66,12.0
578,2136,12.0
2764,9,12.0
1228,26,12.0
6236,502,12.0
610,93,2.0
188,1361,13.0
3612,103,13.0
4239,2147,6.0
2150,202,11.0
1027,10,7.0
3253,245,13.0
6449,3633,7.0
3296,1834,13.0
3355,253,12.0
2312,395,1.0
3832,1519,9.0
1607,1239,13.0
5214,426,13.0
2493,202,8.0
4570,9810,1.0
6915,168,13.0
6985,1531,11.0
5138,218,13.0
1512,2921,10.0
4080,35,8.0
1104,118,13.0
5576,108,8.0
4512,10,12.0
431,3516,13.0
5583,2360,9.0
3523,103,13.0
6354,800,12.0
2885,219,10.0
4097,3924,11.0
1544,2486,12.0
7581,291,1.0
6876,1665,4.0
2241,208,10.0
3740,145,13.0
5558,10,12.0
1720,89,9.0
4097,2681,11.0
6464,138,13.0
2108,416,9.0
2041,66,3.0
3832,11,8.0
4435,2563,9.0
1721,161,12.0
5067,10,13.0
2671,28,10.0
1266,5538,4.0
6395,219,13.0
3690,209,10.0
957,350,12.0
1634,182,9.0
5740,8171,13.0
5285,19,11.0
4292,954,9.0
1910,3927,11.0
1997,3096,12.0
2006,78,10.0
4320,3183,9.0
1132,2192,13.0
655,3043,9.0
5845,2917,10.0
3337,1076,10.0
1527,208,6.0
6997,11587,13.0
3162,548,13.0
4043,9,13.0
4188,549,11.0
6099,407,10.0
6739,344,13.0
779,26,12.0
2842,174,9.0
2692,2179,6.0
712,912,8.0
2389,620,13.0
2277,207,1.0
6806,219,8.0
4897,3558,11.0
5930,234,8.0
2668,712,10.0
6918,245,12.0
6561,61,7.0
281,644,13.0
6102,920,13.0
5147,10,13.0
4009,8,13.0
1512,4735,12.0
3262,105,1.0
5205,10327,9.0
3229,212,10.0
3491,262,7.0
6453,176,10.0
412,3374,11.0
7205,273,3.0
690,175,6.0
438,3040,13.0
6204,280,1.0
7345,959,1.0
61,616,12.0
4003,942,7.0
3136,270,10.0
7544,103,11.0
989,2483,4.0
4213,1705,13.0
6135,696,6.0
4883,279,13.0
6964,2855,12.0
3221,58,9.0
3630,337,11.0
5684,4596,9.0
5336,169,9.0
3792,211,3.0
236,211,10.0
3384,2861,13.0
1208,375,11.0
3138,185,13.0
2802,2069,11.0
1687,66,13.0
3512,2242,8.0
4292,2088,8.0
755,103,13.0
427,346,9.0
4506,6,9.0
6791,3198,5.0
6093,1321,9.0
6965,188,11.0
4378,217,12.0
6875,382,11.0
413,3376,1.0
7465,589,10.0
4715,208,10.0
5299,200,13.0
1876,278,4.0
3320,397,4.0
5456,169,9.0
5919,15,13.0
7487,2397,11.0
4435,3365,12.0
4446,709,13.0
212,2715,7.0
